raw_comment,normalize_comment,emoji_decode
"🥳🥳🥳 Xin chúc mừng EVL Young đã là đội tuyển xuất sắc giành chức vô địch trong giải đấu PMP 200 Tháng 3 với thành tích cực kì áp đảo! 

Chắc hẳn có rất nhiều đội tuyển đã tưởng rằng Vòng Chung Kết  PMP 200 sẽ dễ thở hơn cho các team khi các team mạnh đã vắng bóng để tham dự giải PMPL Việt Nam S1!",xin chúc mừng young là đội tuyển xuất sắc giành chức vô địch trong giải đấu tháng thành tích cực kì áp đảo chắc hẳn có rất nhiều đội tuyển tưởng rằng vòng chung kết sẽ dễ thở hơn cho các team các team mạnh vắng bóng tham dự giải việt nam s,partying_face partying_face partying_face
"Rất muốn cho 5* chất lg sp, nhưng shipper làm ăn kém chuyên nghiệp🤦‍♀️, rất thất vọng với shipper",rất muốn cho chất lg sản phẩm nhưng làm ăn kém chuyên nghiệp rất thất vọng,woman_facepalming
"Sang, xịn, mịn 😍 màu đẹp lắm mn ơi, nên mua xài thử nhé 😉",sang xịn mịn màu đẹp lắm mọi người ơi nên mua xài thử nhé,heart_eyes wink
Sản phẩm đẹp và chất lượng. Sẽ ủng hộ thêm khi có nhiều mẫu mới 🤣,sản phẩm đẹp chất lượng sẽ ủng hộ thêm có nhiều mẫu mới,rofl
"Đã nhận đc hàng, vải ok, giá cả phải chăng, rất ưng ý hài lòng, sẽ ủng hộ shop nữa ❤️ tặng shop 5 sao nhé",nhận được hàng vải ok giá cả phải chăng rất ưng ý hài lòng sẽ ủng hộ tặng nhé,heart
Chỉ muốn nói là mn nên mua😢 vì quá xinh luôn á,chỉ muốn nói là mọi người nên mua vì quá xinh luôn á,cry
Shop dễ thương nhắn tin thông báo cho khách khi giao hàng. Gửi tặng shop 5 sao ❤️,dễ thương nhắn tin thông báo cho khách giao hàng gửi tặng,heart
"Giá tiền đi đôi vs chất lượng. 
Cài bị xù lông dán keo bị hở chất lượng kém 
Giao hàng chậm shipper ăn nói mất dạy chảnh Chó 🐶 chẳng thế mấy đơn 1k đồ ăn lun dell giao 😠 quạu thiệt đáng ra vote 1* mà thấy tội quá nên c bố thí cho 2* em đấy clmm",giá tiền đi đôi chất lượng cài xù lông dán keo hở chất lượng kém giao hàng chậm ăn nói mất dạy chảnh chó chẳng mấy đơn không đồ ăn luôn giao quạu thiệt đáng ra vote mà thấy tội quá nên c bố thí cho em đấy,dog angry
Áo from đẹp mặc vừa . Mình thì thấy vải hơi mỏng. Đường may thì chắc chắn ít chỉ thừa ☺️☺️,áo from đẹp mặc vừa thấy vải hơi mỏng đường may chắc chắn ít chỉ thừa,relaxed relaxed
Màu ko giống mô tả ko hài lòng cho lắm😪,màu không giống mô tả không hài lòng cho lắm,sleepy
Lười chụp ảnh thôi chứ hàng OK lắm . Đã ủng hộ nhiều lần và Shop phục vụ cũng rất tốt 👍,lười chụp ảnh chứ hàng ok lắm ủng hộ nhiều lần phục vụ cũng rất tốt,thumbsup
Đẹp lâm ừn 😍😍😍8888999999iikkonjdjjdmdmskdkkz kìnmsndndnsnns,đẹp lâm ừn,heart_eyes heart_eyes heart_eyes
"Chất lượng tốt  , giao hàng nhanh , đúng hàng 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣",chất lượng tốt giao hàng nhanh đúng hàng,rofl rofl rofl rofl rofl rofl rofl joy joy joy joy joy joy joy joy joy joy joy joy joy joy joy
"Sản phẩm chất lượng, đúng mô tả. Vì giá hạt dẻ nên không đòi hỏi nhiều. Đóng gói sản phẩm ok. Lần đầu đặt hàng ở bên shop nên đc free ship😊. Sẽ ủng hộ shop ở các sản phẩm khác.",sản phẩm chất lượng đúng mô tả vì giá hạt dẻ nên không đòi hỏi nhiều đóng gói sản phẩm ok lần đầu đặt hàng ở bên nên được ship sẽ ủng hộ ở các sản phẩm khác,blush
Sản phẩm quá chán giặt lần đầu rơi luôn 2 bo gấu tay 🤨 thế thì chịu,sản phẩm quá chán giặt lần đầu rơi luôn bo gấu tay chịu,raised_eyebrow
"Mua 1 nơ 1 cà vạt ,,,giao 2 cà vạt một cái bị lỗi nữa thất vọng quá 🙂",mua nơ cà vạt giao cà vạt một cái lỗi thất vọng quá,slightly_smiling_face
"Mua 8 thứ thì giao sai 1 bộ, 8 cái xxl thì lòi đâu ra 1 cái M , khó hiểu 😶",mua thứ giao sai bộ cái xl lòi ra cái khó hiểu,no_mouth
Giày cũng giống mẫu nhưng đi bên cao bên thấp í ạ. Giày thô cứng 😢,giày cũng giống mẫu nhưng đi bên cao bên thấp í giày thô cứng,cry
"Sờ vào rất mềm nha , màu giống hệt ảnh. Nên mua nha mọi người💜💜💜💜💜💜💜💜",sờ vào rất mềm màu giống hệt ảnh nên mua mọi người,purple_heart purple_heart purple_heart purple_heart purple_heart purple_heart purple_heart purple_heart
"Ví đẹp, chắc chắn nhưng mùi hơi nồng ncl khá ok. Ưng🥰🥰🥰🥰🥰🥰🥰🥰🥰",ví đẹp chắc chắn nhưng mùi hơi nồng khá ok ưng,smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts
"Mua 1 hơi 2 màu vì không biết chọn màu nào. Mới giặt 1 lần bay màu nàng tiên cá 🤣🤣🤣 vải dày đẹp, đường may chắc chắn, đáng tiền nha.",mua hơi màu vì không biết chọn màu nào mới giặt lần bay màu nàng tiên cá vải dày đẹp đường may chắc chắn đáng tiền,rofl rofl rofl
Chưa kịp chụp. Hàng siêu yêu. Giày siêu dễ thương .mua bên shop chưa bao jo hối hận .cực đẹp ạ 😍😍😍😍😍,chưa kịp chụp hàng siêu yêu giày siêu dễ thương mua bên chưa bao hối hận cực đẹp,heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes
"Áo chất da cá dày dặn form đỉnh .
Hơi thất vọng vì shop giao nhầm áo 😞",áo chất da cá dày dặn form đỉnh hơi thất vọng vì giao nhầm áo,disappointed
"Vải mỏng hơn cả mấy bộ mua 35k ngoài chợ 😅😅 màu thì không giống ảnh tí nào , nói chung là hơi thất vọng",vải mỏng hơn cả mấy bộ mua không ngoài chợ màu không giống ảnh tí nào nói chung là hơi thất vọng,sweat_smile sweat_smile
"Hàng bạn chất lượng đấy, nhưng xem khách hàng k ra gì. Phớt lờ khách. Trông cho bán được cái hàng rồi là thôi. Làm ăn hay đấy 👏",hàng bạn chất lượng đấy nhưng xem khách hàng không ra gì phớt lờ khách trông cho bán được cái hàng là làm ăn hay đấy,clap
"Đồ siu đẹp siu tốt❤️❤️
Khuyên mn nên mua nhé",đồ siu đẹp siu tốt khuyên mọi người nên mua nhé,heart heart
Đẹp mà mỗi tội là giao hơi lâu😅,đẹp mà mỗi tội là giao hơi lâu,sweat_smile
"sản phẩm chất lượng, đẹp lắm , không mỏng cũng không  dày, nói chung là ok 🥰",sản phẩm chất lượng đẹp lắm không mỏng cũng không dày nói chung là ok,smiling_face_with_three_hearts
"K giống trong ảnh, vải xấu 😡😡😡😡😡😡",không giống trong ảnh vải xấu,pout pout pout pout pout pout
"Áo đẹp lắm nha, mua của shop nhiều lần rồi, ủng hộ shop ❤️❤️❤️❤️❤️",áo đẹp lắm mua của nhiều lần ủng hộ,heart heart heart heart heart
"Áo đẹp chất liệu vải tốt 👍👍👍👍👍👍👍👍
Quá oke nên mua nhé 😍😍😍😍😍😍😍😍😍",áo đẹp chất liệu vải tốt quá ok nên mua nhé,heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup
"Chất áo mỏng mát, vải co giãn đẹp, mà k biết mỏng vậy có đen da k ta hihi 😂",chất áo mỏng mát vải co giãn đẹp mà không biết mỏng có đen da không ta,joy
Áo cực xinhhhhh luonn ấy.. mình m61 45kg lấy size L là rộng thùng thình luonn.. nhưng mình lại thích mặc rộng nên rất ưng❤️,áo cực xinh ấy mình kg lấy size l là rộng thùng thình nhưng thích mặc rộng nên rất ưng,heart
"Sản phẩm đẹp. Shop tặng thêm quà 🥰
Shop đóng gói cẩn thận
Giao hàng nhanh chóng
Tks Shop!",sản phẩm đẹp tặng thêm quà đóng gói cẩn thận giao hàng nhanh chóng thanks,smiling_face_with_three_hearts
Áo đẹp chuẩn hình có cả túi trong nha ❤️❤️❤️.............<3,áo đẹp chuẩn hình có cả túi trong,heart heart heart
"Chất liệu xịn, giống như hình , giao hàng nhanh tầm cỡ 1 tuần là sẽ có hàng nha , đóng gói sp chắc chắn  zà gất đáng tiền lun í 👍👍👍",chất liệu xịn giống như hình giao hàng nhanh tầm cỡ tuần là sẽ có hàng đóng gói sản phẩm chắc chắn gất đáng tiền luôn í,thumbsup thumbsup thumbsup
"Vải xấu, không đẹp. Mình từng mua loại vải như này rồi, chất đep chứ không như này. Trừ sao. Hoàng Sa , Trương Sa là của Việt Nam 🇻🇳",vải xấu không đẹp từng mua loại vải như chất đẹp chứ không như trừ hoàng sa trương sa là của việt nam,vietnam
Áo kh như mình muốn.tiền nào của đấy hàng vẫn ok 👌👌...........,áo không như muốn tiền nào của đấy hàng vẫn ok,ok_hand ok_hand
"Khá xinh, dùng lại dc nhiều lần 
Quan trọng là quá hạt dẻ ❤️❤️❤️
Love",khá xinh dùng được nhiều lần quan trọng là quá hạt dẻ love,heart heart heart
"2 ảnh như vậy chắc mng cũng hiểu ha
✨ JUST NO ✨
nma mình sẽ không đánh giá shop 1 sau đâu",ảnh như chắc mọi người cũng hiểu ha just no nhưng mà sẽ không đánh giá sau,sparkles sparkles
Không đáng 1 sao😤,không đáng,triumph
"Giao chậm, dây thì đụng đến đâu đứt đến đấy, chỉ lấy được cái mặt chuyền 😥😥😥😥😥",giao chậm dây đụng đến đứt đến đấy chỉ lấy được cái mặt chuyền,disappointed_relieved disappointed_relieved disappointed_relieved disappointed_relieved disappointed_relieved
Áo này dễ sứt chỉ lắm🤨,áo dễ sứt chỉ lắm,raised_eyebrow
Hình ảnh chỉ để nhận xu chứ 1k thì k có j để chê trách cả....hàng ok lắm ạ😍😍,hình ảnh chỉ nhận xu chứ không không có j chê trách cả hàng ok lắm,heart_eyes heart_eyes
M đặt màu đen giao màu trắng 😒 ko hài lòngM đặt màu đen giao màu trắng 😒 ko hài lòng,đặt màu đen giao màu trắng không hài đặt màu đen giao màu trắng không hài lòng,unamused unamused
"Kính xinh xẻo, mawtn tui hơi to đeo kính hơi bé với maqtj :(( nhưng cx oke la 🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",kính xinh xẻo hơi to đeo kính hơi bé nhưng cũng ok la,slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face slightly_smiling_face
"Áo cứng ,thô ,lại bị rách nữa 🙃",áo cứng thô rách,upside_down_face
Chỉ là lấy xu hoiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii àaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😍😍,chỉ là lấy xu hoi,heart_eyes heart_eyes heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart heart
"Vì hàng ở nước ngoài nên giao hơi lâu một chút, nhưng hàng đẹp dã man so vs tầm giá ❤️ các bạn nên mua nha.",vì hàng ở nước ngoài nên giao hơi lâu một chút nhưng hàng đẹp dã man so tầm giá các bạn nên mua,heart
Hàng ưng đẹp ok.k có từ j để chê được.chủ shop tâm lí nhiệt tình chu đáo.ok tất cả 🤗,hàng ưng đẹp ok không có từ j chê được chủ tâm lí nhiệt tình chu đáo ok tất cả,hugs
"Thắt lưng xinh, chắc chắn. Cần để ý phối đồ chứ không sẽ giống dây an toàn trên xe ô tô ạ 😂 sale 1k hôm 11/11 mà 10 ngày mới nhận được ạ huhu",thắt lưng xinh chắc chắn cần ý phối đồ chứ không sẽ giống dây an toàn trên xe ô tô sale không hôm mà ngày mới nhận được,joy
"Nên mua nha, vãi mềm dày dặn, k bai nhão, giá ok😚😚😚😚😚😚😋😋😚😋😋😋😋😋😛😛😘🥰😋😋😋😘😘😘",nên mua vãi mềm dày dặn không bai nhão giá ok,kissing_closed_eyes kissing_closed_eyes kissing_closed_eyes kissing_closed_eyes kissing_closed_eyes kissing_closed_eyes kissing_closed_eyes smiling_face_with_three_hearts kissing_heart kissing_heart kissing_heart kissing_heart yum yum yum yum yum yum yum yum yum yum stuck_out_tongue stuck_out_tongue
đẹp rẻ chất lượng vô cùng xịn 😗😗😗 mãi ủng hộ shop ạ😗😗😗😗😗😗mãi iu,đẹp rẻ chất lượng vô cùng xịn mãi ủng hộ mãi iu,kissing kissing kissing kissing kissing kissing kissing kissing kissing
"Vòng tay xinh xắn , cài tóc xịn xò , nước hoa thơm lại còn giá rẻ nữa quá đỉnk luôn ạaaaaa
Đóng gói chắc chắn giao hàng tầm 10~15 ngày
Mn nên mua ủng hộ shop nha 🤗",vòng tay xinh xắn cài tóc xịn xò nước hoa thơm còn giá rẻ quá luôn đóng gói chắc chắn giao hàng tầm ngày mọi người nên mua ủng hộ,hugs
"Đặt 2 màu mà shop giao 1 màu là sao😭🤐, tặng 3* vì giao hàng đúng mẫu, đúng size",đặt màu mà giao màu là tặng vì giao hàng đúng mẫu đúng size,zipper_mouth_face sob
"Trời ơi 1k mà dc cái ví xịn dữ thần luôn. Màu bạc nhìn sang lắm á. K hiểu s mình chụp tối ghê. Ví cứng cáp, sz to, nhiều ngăn. Đẹp đến tận cái khoá Để tiền hay cmnd bỏ vô balo, túi xách đều ok hết nha. Thấy trên tag để 3k won lận. Có thư cảm ơn nữa. Mong shop tiếp tục flash thật nhiều deal xịn nha🥰",trời ơi không mà được cái ví xịn dữ thần luôn màu bạc nhìn sang lắm á không hiểu s chụp tối ghê ví cứng cáp size to nhiều ngăn đẹp đến tận cái khoá tiền hay bỏ vô túi xách đều ok hết thấy trên tag không won lận có thư cảm ơn mong tiếp tục flash thật nhiều deal xịn,smiling_face_with_three_hearts
Mới mặc lần mà đã bục 😅,mới mặc lần mà bục,sweat_smile
Hình ảnh chỉ mang tính chất lấy xu 😅 do mình về quê không nhận được hàng nên nhờ người lấy hộ,hình ảnh chỉ mang tính chất lấy xu do về quê không nhận được hàng nên nhờ người lấy hộ,sweat_smile
"áo bên ngoài chất cũng tạm,form cũng tạm chớ hông đẹp xuất sắc lắm,nhưng có cái mình order màu khác shop giao màu khác,có phản hồi nhưng hông thấy shop rep 🥺",áo bên ngoài chất cũng tạm form cũng tạm chớ hông đẹp xuất sắc lắm nhưng có cái order màu khác giao màu khác có phản hồi nhưng hông thấy rep,pleading_face
"_83kg 1m7 có bụng mặc size 2XL là vừa vặn, thấy dài thì cắt lên vẫn dc, thà dư chứ thiếu thì khó
_Áo vải mềm, đẹp , ko mỏng- ko dày 
👍",kg có bụng mặc size xl là vừa vặn thấy dài cắt lên vẫn được thà dư chứ thiếu khó áo vải mềm đẹp không mỏng không dày,thumbsup
