raw_comment,normalize_comment,emoji_decode
Dây chuyền nó dễ bị hư quá sài đc 4 ngày là hư rồi chảy mồ hôi là dây chuyền nó bị rì hay là dính màu j ấy. Khi kéo mạnh hoặc kéo vừa nó cũng đứt nữa khuyên mọi người có thì mang ở nhà đừng mang theo,dây chuyền dễ hư quá sài được ngày là hư chảy mồ hôi là dây chuyền rì hay là dính màu j ấy kéo mạnh hoặc kéo vừa cũng đứt khuyên mọi người có mang ở nhà đừng mang theo,
"tạm thôi ah,form ko đẹp",tạm ah form không đẹp,
"Ảnh sản phẩm là The Northface, còn hàng nhận đc thì là thương hiệu gia công- tự dán tem nhãn",ảnh sản phẩm là the còn hàng nhận được là thương hiệu gia công tự dán tem nhãn,
"Đẹp quá shop ơi, giao hàng nhanh, túi đồ hiệu mà chỉ giá rẻ như cho, còn cộng thêm cái bông hoa siu kute nữa chứ =)))))",đẹp quá ơi giao hàng nhanh túi đồ hiệu mà chỉ giá rẻ như cho còn cộng thêm cái bông hoa siu chứ,
"Ok lắm các bạn, áo này chỉ cần fla phóng vào là sáng lắm. Sản phẩm giống hình ok. Mặc thoải mái, áo đẹp ko bị xù",ok lắm các bạn áo chỉ cần phóng vào là sáng lắm sản phẩm giống hình ok mặc thoải mái áo đẹp không xù,
Son xs luôn nha ! Đáng tiền mua lắm đó mng nên thử 🥰,son luôn đáng tiền mua lắm mọi người nên thử,smiling_face_with_three_hearts
"Áo đẹp lắm ạ, fs + mã giảm giá còn 52k. Quá ưng luônnnnnnnnnnnnn",áo đẹp lắm mã giảm giá còn không quá ưng luôn,
Giao gần 2 tháng mới có 🙏,giao gần tháng mới có,pray
"Chất lượng oke, tks shop chăm sóc rất tốt nhé
Okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
Okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee",chất lượng ok thanks chăm sóc rất tốt nhé ok ok,
"Shop giao hàng rất nhanh, đóng gói cẩn thận. Nhưng váy bị rộng nhiều phải đi bóp lại với vải k được đẹp😥",giao hàng rất nhanh đóng gói cẩn thận nhưng váy rộng nhiều phải đi bóp vải không được đẹp,disappointed_relieved
Mua đồ nam mà bán size nữ về mặc ko vừa,mua đồ nam mà bán size nữ về mặc không vừa,
. áo ok lala chất vải khá là mat mẽ mặc cũng rất là thoải mái ai có nhu cầu mua thì hãy mua,áo ok chất vải khá là mat mẽ mặc cũng rất là thoải mái ai có nhu cầu mua hãy mua,
"Hình ảnh chỉ mang tính chất minh hoạ thôi 
Aaaaaaaaaaaaaaaaaaaaaaaaaa",hình ảnh chỉ mang tính chất minh hoạ a,
Mình chưa nhận được hàng. Yêu cầu hoàn trả lại tiền,chưa nhận được hàng yêu cầu hoàn trả tiền,
"Tiền nào của đấy, chất lượng thấy bình thường, mà sao nhiều bố ăn gì của shop mà vào khen ghê vậy?",tiền nào của đấy chất lượng thấy bình thường mà nhiều bố ăn gì của mà vào khen ghê,
"Shop đóng gói hàng chưa ổn, túi da mà gói như vậy sẽ bị hằn dấu mất. shop nên nhét giấy báo hay  bao nilong để kh bị hằn dấu, gấp lại như vậy nhìn túi mất nếp rồi.",đóng gói hàng chưa ổn túi da mà gói như sẽ hằn dấu mất nên nhét giấy báo hay bao không hằn dấu gấp như nhìn túi mất nếp,
"Size quần to mk nói shop xong shop bảo gửi xuống đổi. Mk gửi quần về lại hồi nào rồi mà người ta k muốn gửi lên, trong khi ngày 29/1 đã có size quần mà vẫn k gửi cho mk chờ đến 9h tối 2/2 trước ngày mk về quê 3/2 mới gửi đi nhận được hay k là duyên phận :))",size quần to nói xong bảo gửi xuống đổi gửi quần về hồi nào mà người ta không muốn gửi lên trong ngày có size quần mà vẫn không gửi cho chờ đến h tối trước ngày về quê mới gửi đi nhận được hay không là duyên phận,
"Giao sai màu, trên đơn ghi màu Nâu kìa, mà giao màu đen (xấu vl luôn), đã mua 2 lần hài lòng lắm mà h thất vọng ghê, mà mua sale nên cũng chả muốn đổi lại làm gì, phiền phức",giao sai màu trên đơn ghi màu nâu kìa mà giao màu đen xấu luôn mua lần hài lòng lắm mà h thất vọng ghê mà mua sale nên cũng chả muốn đổi làm gì phiền phức,
Giặt tay không sử dụng bột giặt mà phai đen xì chậu nước,giặt tay không sử dụng bột giặt mà phai đen xì chậu nước,
"Chất lượng sản phẩm phù hợp với giá tiền , đóng gói sản phẩm đẹp và chắc chắn",chất lượng sản phẩm phù hợp giá tiền đóng gói sản phẩm đẹp chắc chắn,
Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh. Đóng gói chắc chắn. Mua được giá sale 1k nên quá là ưng luôn,chất lượng sản phẩm tuyệt vời giao hàng nhanh đóng gói chắc chắn mua được giá sale không nên quá là ưng luôn,
Giao hàng không kiểm hàng nên phần đằng sau quần bị sờn chỉ. Cho 3 sao vì chưa kiểm tra hàng trước khi giao cho khách.,giao hàng không kiểm hàng nên phần đằng sau quần sờn chỉ cho vì chưa kiểm tra hàng trước giao cho khách,
"Lúc mua thì để có tặng kèm tất lúc giao thì có 2 cái túi , inbox hỏi thì nói hết chương trình shop haizz nhỉ",lúc mua có tặng kèm tất lúc giao có cái túi inbox hỏi nói hết chương trình nhỉ,
giao thiếu,giao thiếu,
"áo chất thun mịn đẹp, nói chung rất ưng, mua hơi bị nhỏ size tí xíu nhưng không sao .......................................",áo chất thun mịn đẹp nói chung rất ưng mua hơi nhỏ size tí xíu nhưng không,
Ví hơi mỏng,ví hơi mỏng,
"Dây chuyền siêu đẹp , đóng gói cẩn thận chỉ có điều giao hơi lâu 😢",dây chuyền siêu đẹp đóng gói cẩn thận chỉ có điều giao hơi lâu,cry
mong shop khắc phục 1 số lỗi áo,mong khắc phục số lỗi áo,
"Bạn à! Bán buôn lừa đảo, lại thích bố đời, tôi không biết bố bạn là ai? Nhưng sống trên đời thì phải lớn nha bạn. Đừng nói chuyện như mấy đứa con nít. Nếu có mức sao thấp hơn 1, thì shop của bạn không bao giờ được 1 nhé. Khuyến cáo những bạn đến sau với shop này đừng quên xem những bài 1*.",bạn à bán buôn lừa đảo thích bố đời không biết bố bạn là ai nhưng sống trên đời phải lớn bạn đừng nói chuyện như mấy đứa con nít nếu có mức thấp hơn của bạn không bao giờ được nhé khuyến cáo những bạn đến sau đừng quên xem những bài,
"Chất vải cũng tạm dc. Cao 1m73, 71kg mặc size 34 hơi rộng tí, Nếu shop có size 33 có vẻ sẽ ổn hơn.",chất vải cũng tạm được cao kg mặc size hơi rộng tí nếu có size có vẻ sẽ ổn hơn,
"Áo kiểu và màu sắc đẹp, thời trang, đáng tiền , đáng mua nha mn",áo kiểu màu sắc đẹp thời trang đáng tiền đáng mua mọi người,
"Chất vải cũng đc mình thấy ok 
Hợp vs giá tiền của sản phẩm from rộng",chất vải cũng được thấy ok hợp giá tiền của sản phẩm from rộng,
"Hàng ok so với giá, lên màu k đẹp như hình",hàng ok so giá lên màu không đẹp như hình,
"Ko co giãn, bị sút chỉ nhiều",không co giãn sút chỉ nhiều,
Khóa bấm khó vô. Bị hư.,bấm khó vô hư,
Giao thiếu hàng nhưng không hoàn tiền,giao thiếu hàng nhưng không hoàn tiền,
"Chất vải mát, đường may cẩn thận. Điểm trừ màu mình đặt hết nên phải đổi sang màu khác.",chất vải mát đường may cẩn thận điểm trừ màu đặt hết nên phải đổi sang màu khác,
Nói màu đen giao màu xám,nói màu đen giao màu xám,
"Quần chất mát, giao hàng nhanh, đóng gói cẩn thận..........",quần chất mát giao hàng nhanh đóng gói cẩn thận,
Áo form rộng lớn ko bt có ai như mik ko kiểu thik bơi trong áo ý chùm quả Mông nha mik cao m56,áo form rộng lớn không bình thường có ai như không kiểu bơi trong áo ý chùm quả mông cao,
Chả hiểu đặt hàng mà giao hàng đi đâu mất hàng luôn ko nhận dc hàng. Ko có tgian vào shoppe xem mà thấy tbao đã nhận dc hàng chịu hẳn.video vs ảnh mang tchat nhận xu,chả hiểu đặt hàng mà giao hàng đi mất hàng luôn không nhận được hàng không có vào xem mà thấy nhận được hàng chịu hẳn video ảnh mang nhận xu,
"Áo phai màu nhiều quá, ko giặt chung với đồ khác đc. Giặt mãi ko hết ra màu",áo phai màu nhiều quá không giặt chung đồ khác được giặt mãi không hết ra màu,
"Góp ý với shop việc nhân viên nam gọi điện yêu cầu mình thanh toán tiền dù mình đã trả tiền qua AirPay rồi. Và đăng ký địa chỉ nhận hàng ở đâu mình cảm thấy thích hợp và thuận lợi nhất là được, đừng nên can thiệp và gọi điện để hướng dẫn. Tránh làm mất thời gian của mình trong giờ làm việc nhé.",góp ý việc nhân viên nam gọi điện yêu cầu thanh toán tiền dù trả tiền qua đăng ký địa chỉ nhận hàng ở cảm thấy thích hợp thuận lợi nhất là được đừng nên can thiệp gọi điện hướng dẫn tránh làm mất thời gian của trong giờ làm việc nhé,
